bradyrhizobium_genomes/ncbi_dataset/data/GCF_020194115.1/GCF_020194115.1_ASM2019411v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	87.9603	1915	2572
bradyrhizobium_genomes/ncbi_dataset/data/GCF_020194115.1/GCF_020194115.1_ASM2019411v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	85.6918	1689	2572
bradyrhizobium_genomes/ncbi_dataset/data/GCF_020194115.1/GCF_020194115.1_ASM2019411v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	82.9674	1474	2572
bradyrhizobium_genomes/ncbi_dataset/data/GCF_032488995.1/GCF_032488995.1_ASM3248899v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	81.4374	1265	2542
bradyrhizobium_genomes/ncbi_dataset/data/GCF_032488995.1/GCF_032488995.1_ASM3248899v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	81.3968	1281	2542
bradyrhizobium_genomes/ncbi_dataset/data/GCF_032488995.1/GCF_032488995.1_ASM3248899v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	81.2588	1263	2542
bradyrhizobium_genomes/ncbi_dataset/data/GCF_020194035.1/GCF_020194035.1_ASM2019403v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	95.6075	2543	2964
bradyrhizobium_genomes/ncbi_dataset/data/GCF_020194035.1/GCF_020194035.1_ASM2019403v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	83.5236	1671	2964
bradyrhizobium_genomes/ncbi_dataset/data/GCF_020194035.1/GCF_020194035.1_ASM2019403v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	82.784	1516	2964
bradyrhizobium_genomes/ncbi_dataset/data/GCF_055264925.1/GCF_055264925.1_ASM5526492v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	94.6363	2404	2907
bradyrhizobium_genomes/ncbi_dataset/data/GCF_055264925.1/GCF_055264925.1_ASM5526492v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	82.9876	1487	2907
bradyrhizobium_genomes/ncbi_dataset/data/GCF_055264925.1/GCF_055264925.1_ASM5526492v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	82.9336	1624	2907
bradyrhizobium_genomes/ncbi_dataset/data/GCF_054863005.1/GCF_054863005.1_ASM5486300v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	89.1484	1982	2696
bradyrhizobium_genomes/ncbi_dataset/data/GCF_054863005.1/GCF_054863005.1_ASM5486300v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	85.9211	1737	2696
bradyrhizobium_genomes/ncbi_dataset/data/GCF_054863005.1/GCF_054863005.1_ASM5486300v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	83.0473	1490	2696
bradyrhizobium_genomes/ncbi_dataset/data/GCF_040544105.1/GCF_040544105.1_ASM4054410v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	90.8763	2324	3046
bradyrhizobium_genomes/ncbi_dataset/data/GCF_040544105.1/GCF_040544105.1_ASM4054410v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	86.538	1894	3046
bradyrhizobium_genomes/ncbi_dataset/data/GCF_040544105.1/GCF_040544105.1_ASM4054410v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	83.6691	1705	3046
bradyrhizobium_genomes/ncbi_dataset/data/GCF_055396655.1/GCF_055396655.1_ASM5539665v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	90.9087	2326	3170
bradyrhizobium_genomes/ncbi_dataset/data/GCF_055396655.1/GCF_055396655.1_ASM5539665v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	86.4873	1893	3170
bradyrhizobium_genomes/ncbi_dataset/data/GCF_055396655.1/GCF_055396655.1_ASM5539665v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	83.6846	1725	3170
bradyrhizobium_genomes/ncbi_dataset/data/GCF_032484455.1/GCF_032484455.1_ASM3248445v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	82.1864	1288	2430
bradyrhizobium_genomes/ncbi_dataset/data/GCF_032484455.1/GCF_032484455.1_ASM3248445v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	82.0066	1346	2430
bradyrhizobium_genomes/ncbi_dataset/data/GCF_032484455.1/GCF_032484455.1_ASM3248445v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	81.8541	1289	2430
bradyrhizobium_genomes/ncbi_dataset/data/GCF_030435535.1/GCF_030435535.1_ASM3043553v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	87.8871	1846	2694
bradyrhizobium_genomes/ncbi_dataset/data/GCF_030435535.1/GCF_030435535.1_ASM3043553v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	85.5926	1700	2694
bradyrhizobium_genomes/ncbi_dataset/data/GCF_030435535.1/GCF_030435535.1_ASM3043553v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	82.8797	1471	2694
bradyrhizobium_genomes/ncbi_dataset/data/GCF_032484785.1/GCF_032484785.1_ASM3248478v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	82.2272	1317	2537
bradyrhizobium_genomes/ncbi_dataset/data/GCF_032484785.1/GCF_032484785.1_ASM3248478v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	81.925	1360	2537
bradyrhizobium_genomes/ncbi_dataset/data/GCF_032484785.1/GCF_032484785.1_ASM3248478v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	81.8569	1300	2537
bradyrhizobium_genomes/ncbi_dataset/data/GCF_024585265.1/GCF_024585265.1_ASM2458526v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	88.4148	1982	2761
bradyrhizobium_genomes/ncbi_dataset/data/GCF_024585265.1/GCF_024585265.1_ASM2458526v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	85.9187	1765	2761
bradyrhizobium_genomes/ncbi_dataset/data/GCF_024585265.1/GCF_024585265.1_ASM2458526v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	83.1341	1539	2761
bradyrhizobium_genomes/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	100	3167	3172
bradyrhizobium_genomes/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	83.6276	1669	3172
bradyrhizobium_genomes/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	82.9195	1544	3172
bradyrhizobium_genomes/ncbi_dataset/data/GCF_032489735.1/GCF_032489735.1_ASM3248973v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	82.2205	1316	2599
bradyrhizobium_genomes/ncbi_dataset/data/GCF_032489735.1/GCF_032489735.1_ASM3248973v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	81.961	1369	2599
bradyrhizobium_genomes/ncbi_dataset/data/GCF_032489735.1/GCF_032489735.1_ASM3248973v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	81.7645	1303	2599
bradyrhizobium_genomes/ncbi_dataset/data/GCF_024170905.1/GCF_024170905.1_ASM2417090v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	98.6003	2869	3455
bradyrhizobium_genomes/ncbi_dataset/data/GCF_024170905.1/GCF_024170905.1_ASM2417090v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	86.011	1915	3455
bradyrhizobium_genomes/ncbi_dataset/data/GCF_024170905.1/GCF_024170905.1_ASM2417090v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	83.723	1749	3455
bradyrhizobium_genomes/ncbi_dataset/data/GCF_055807555.1/GCF_055807555.1_ASM5580755v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	89.0045	1863	2429
bradyrhizobium_genomes/ncbi_dataset/data/GCF_055807555.1/GCF_055807555.1_ASM5580755v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	85.7372	1650	2429
bradyrhizobium_genomes/ncbi_dataset/data/GCF_055807555.1/GCF_055807555.1_ASM5580755v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	82.7056	1436	2429
bradyrhizobium_genomes/ncbi_dataset/data/GCA_025962375.1/GCA_025962375.1_ASM2596237v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	90.3048	2226	2948
bradyrhizobium_genomes/ncbi_dataset/data/GCA_025962375.1/GCA_025962375.1_ASM2596237v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	85.8537	1802	2948
bradyrhizobium_genomes/ncbi_dataset/data/GCA_025962375.1/GCA_025962375.1_ASM2596237v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	83.593	1630	2948
bradyrhizobium_genomes/ncbi_dataset/data/GCF_053891355.1/GCF_053891355.1_ASM5389135v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	81.8939	1340	2875
bradyrhizobium_genomes/ncbi_dataset/data/GCF_053891355.1/GCF_053891355.1_ASM5389135v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	81.8357	1323	2875
bradyrhizobium_genomes/ncbi_dataset/data/GCF_053891355.1/GCF_053891355.1_ASM5389135v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	81.5147	1315	2875
bradyrhizobium_genomes/ncbi_dataset/data/GCF_051167735.1/GCF_051167735.1_ASM5116773v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	82.2543	1306	2359
bradyrhizobium_genomes/ncbi_dataset/data/GCF_051167735.1/GCF_051167735.1_ASM5116773v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	82.1713	1359	2359
bradyrhizobium_genomes/ncbi_dataset/data/GCF_051167735.1/GCF_051167735.1_ASM5116773v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	81.9765	1315	2359
bradyrhizobium_genomes/ncbi_dataset/data/GCF_035091585.1/GCF_035091585.1_ASM3509158v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	98.3867	2831	3454
bradyrhizobium_genomes/ncbi_dataset/data/GCF_035091585.1/GCF_035091585.1_ASM3509158v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	85.9952	1923	3454
bradyrhizobium_genomes/ncbi_dataset/data/GCF_035091585.1/GCF_035091585.1_ASM3509158v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	83.8142	1769	3454
bradyrhizobium_genomes/ncbi_dataset/data/GCF_040544185.1/GCF_040544185.1_ASM4054418v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	90.8942	2323	3046
bradyrhizobium_genomes/ncbi_dataset/data/GCF_040544185.1/GCF_040544185.1_ASM4054418v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	86.5561	1900	3046
bradyrhizobium_genomes/ncbi_dataset/data/GCF_040544185.1/GCF_040544185.1_ASM4054418v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	83.7053	1680	3046
bradyrhizobium_genomes/ncbi_dataset/data/GCF_054822935.1/GCF_054822935.1_ASM5482293v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	89.0157	1877	3115
bradyrhizobium_genomes/ncbi_dataset/data/GCF_054822935.1/GCF_054822935.1_ASM5482293v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	85.8137	1603	3115
bradyrhizobium_genomes/ncbi_dataset/data/GCF_054822935.1/GCF_054822935.1_ASM5482293v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	83.8334	1428	3115
bradyrhizobium_genomes/ncbi_dataset/data/GCF_032484775.1/GCF_032484775.1_ASM3248477v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	82.1561	1320	2519
bradyrhizobium_genomes/ncbi_dataset/data/GCF_032484775.1/GCF_032484775.1_ASM3248477v1_genomic.fna	ref_japonicum/ncbi_dataset/data/GCF_000284375.1/GCF_000284375.1_ASM28437v1_genomic.fna	82.0926	1352	2519
bradyrhizobium_genomes/ncbi_dataset/data/GCF_032484775.1/GCF_032484775.1_ASM3248477v1_genomic.fna	ref_iriomotense/ncbi_dataset/data/GCF_030160715.1/GCF_030160715.1_ASM3016071v1_genomic.fna	81.8458	1318	2519
bradyrhizobium_genomes/ncbi_dataset/data/GCF_041950565.1/GCF_041950565.1_ASM4195056v1_genomic.fna	ref_elkanii/ncbi_dataset/data/GCF_023278185.1/GCF_023278185.1_ASM2327818v1_genomic.fna	99.3163	2903	3220
